dif_min,atraso_15,temporada_alta,periodo_dia
27.0,1.0,0.0,tarde
42.0,1.0,0.0,mañana
7.0,0.0,0.0,tarde
1.0,0.0,0.0,tarde
7.0,0.0,0.0,tarde
0.0,0.0,0.0,mañana
-7.0,0.0,0.0,tarde
-2.0,0.0,0.0,tarde
27.0,1.0,0.0,tarde
10.0,0.0,0.0,tarde
6.0,0.0,0.0,mañana
-7.0,0.0,0.0,tarde
-5.0,0.0,0.0,tarde
4.0,0.0,0.0,tarde
12.0,0.0,0.0,tarde
0.0,0.0,0.0,mañana
-1.0,0.0,0.0,mañana
-7.0,0.0,0.0,mañana
-4.0,0.0,0.0,mañana
65.0,1.0,0.0,tarde
-2.0,0.0,1.0,noche
-4.0,0.0,1.0,noche
3.0,0.0,1.0,noche
51.0,1.0,1.0,noche
0.0,0.0,1.0,noche
3.0,0.0,1.0,noche
-6.0,0.0,1.0,noche
1.0,0.0,1.0,noche
-7.0,0.0,1.0,noche
-7.0,0.0,1.0,noche
3.0,0.0,1.0,noche
-6.0,0.0,1.0,noche
-3.0,0.0,1.0,noche
-2.0,0.0,1.0,noche
12.0,0.0,0.0,noche
13.0,0.0,0.0,noche
-1.0,0.0,0.0,noche
-6.0,0.0,0.0,noche
0.0,0.0,0.0,noche
0.0,0.0,0.0,noche
-3.0,0.0,0.0,noche
3.0,0.0,0.0,noche
-8.0,0.0,0.0,noche
-5.0,0.0,0.0,noche
3.0,0.0,0.0,noche
-5.0,0.0,0.0,noche
-9.0,0.0,0.0,noche
-5.0,0.0,0.0,noche
-6.0,0.0,1.0,noche
6.0,0.0,1.0,noche
-10.0,0.0,1.0,noche
-2.0,0.0,1.0,noche
0.0,0.0,1.0,noche
5.0,0.0,1.0,noche
-2.0,0.0,1.0,noche
18.0,1.0,1.0,noche
2.0,0.0,1.0,noche
-7.0,0.0,1.0,noche
-3.0,0.0,1.0,noche
-3.0,0.0,1.0,noche
2.0,0.0,1.0,noche
-1.0,0.0,1.0,noche
-2.0,0.0,1.0,noche
17.0,1.0,1.0,noche
2.0,0.0,1.0,noche
-8.0,0.0,0.0,noche
4.0,0.0,0.0,noche
-2.0,0.0,0.0,noche
-11.0,0.0,0.0,noche
0.0,0.0,0.0,noche
9.0,0.0,0.0,noche
-7.0,0.0,0.0,noche
-5.0,0.0,0.0,noche
-2.0,0.0,0.0,noche
-4.0,0.0,0.0,noche
-5.0,0.0,0.0,noche
-9.0,0.0,0.0,noche
-1.0,0.0,0.0,noche
-7.0,0.0,1.0,noche
2.0,0.0,1.0,noche
-2.0,0.0,1.0,noche
-5.0,0.0,1.0,noche
1.0,0.0,1.0,noche
0.0,0.0,1.0,noche
-2.0,0.0,1.0,noche
2.0,0.0,1.0,noche
11.0,0.0,1.0,noche
24.0,1.0,1.0,noche
-5.0,0.0,1.0,noche
-5.0,0.0,1.0,noche
-2.0,0.0,1.0,noche
-4.0,0.0,1.0,noche
-7.0,0.0,1.0,noche
-5.0,0.0,1.0,noche
-10.0,0.0,1.0,noche
14.0,0.0,0.0,tarde
14.0,0.0,0.0,tarde
-6.0,0.0,0.0,tarde
50.0,1.0,0.0,tarde
16.0,1.0,0.0,tarde
54.0,1.0,0.0,tarde
101.0,1.0,0.0,tarde
48.0,1.0,0.0,tarde
95.0,1.0,0.0,tarde
58.0,1.0,0.0,tarde
92.0,1.0,1.0,tarde
107.0,1.0,1.0,tarde
29.0,1.0,1.0,tarde
75.0,1.0,1.0,tarde
64.0,1.0,1.0,tarde
131.0,1.0,1.0,tarde
86.0,1.0,1.0,tarde
152.0,1.0,1.0,tarde
77.0,1.0,1.0,tarde
134.0,1.0,1.0,tarde
118.0,1.0,1.0,tarde
134.0,1.0,1.0,tarde
-2.0,0.0,0.0,noche
6.0,0.0,0.0,noche
4.0,0.0,0.0,noche
15.0,0.0,0.0,noche
38.0,1.0,0.0,noche
17.0,1.0,0.0,noche
31.0,1.0,0.0,noche
41.0,1.0,0.0,noche
123.0,1.0,0.0,noche
24.0,1.0,0.0,noche
98.0,1.0,1.0,noche
31.0,1.0,1.0,noche
7.0,0.0,1.0,noche
94.0,1.0,1.0,noche
83.0,1.0,1.0,noche
51.0,1.0,1.0,noche
89.0,1.0,1.0,noche
79.0,1.0,1.0,noche
114.0,1.0,1.0,noche
97.0,1.0,1.0,noche
134.0,1.0,1.0,noche
12.0,0.0,0.0,tarde
-1.0,0.0,0.0,tarde
-12.0,0.0,0.0,tarde
-6.0,0.0,0.0,tarde
9.0,0.0,0.0,tarde
5.0,0.0,0.0,tarde
-2.0,0.0,0.0,tarde
-5.0,0.0,0.0,tarde
4.0,0.0,0.0,tarde
8.0,0.0,0.0,tarde
29.0,1.0,0.0,tarde
6.0,0.0,0.0,tarde
9.0,0.0,0.0,tarde
-7.0,0.0,0.0,tarde
28.0,1.0,1.0,tarde
-3.0,0.0,1.0,tarde
4.0,0.0,1.0,tarde
20.0,1.0,1.0,tarde
13.0,0.0,1.0,tarde
15.0,0.0,1.0,tarde
55.0,1.0,1.0,tarde
38.0,1.0,1.0,tarde
16.0,1.0,1.0,tarde
-9.0,0.0,1.0,tarde
21.0,1.0,1.0,tarde
-3.0,0.0,1.0,tarde
2.0,0.0,1.0,tarde
17.0,1.0,1.0,tarde
21.0,1.0,1.0,tarde
-2.0,0.0,1.0,tarde
15.0,0.0,1.0,tarde
-6.0,0.0,0.0,noche
-2.0,0.0,0.0,noche
1.0,0.0,0.0,noche
0.0,0.0,0.0,noche
-10.0,0.0,0.0,noche
-9.0,0.0,0.0,noche
-9.0,0.0,0.0,noche
-3.0,0.0,0.0,noche
-3.0,0.0,0.0,noche
-6.0,0.0,0.0,noche
10.0,0.0,0.0,noche
-4.0,0.0,0.0,noche
-6.0,0.0,0.0,noche
9.0,0.0,1.0,noche
-10.0,0.0,1.0,noche
-5.0,0.0,1.0,noche
0.0,0.0,1.0,noche
-3.0,0.0,1.0,noche
7.0,0.0,1.0,noche
-5.0,0.0,1.0,noche
-9.0,0.0,1.0,noche
-5.0,0.0,1.0,noche
1.0,0.0,1.0,noche
-5.0,0.0,1.0,noche
-2.0,0.0,1.0,noche
4.0,0.0,1.0,noche
3.0,0.0,1.0,noche
-4.0,0.0,1.0,noche
-3.0,0.0,1.0,noche
-9.0,0.0,0.0,mañana
-8.0,0.0,0.0,mañana
11.0,0.0,0.0,mañana
-9.0,0.0,0.0,mañana
8.0,0.0,0.0,mañana
-6.0,0.0,0.0,mañana
7.0,0.0,0.0,mañana
10.0,0.0,0.0,mañana
-7.0,0.0,0.0,mañana
-6.0,0.0,0.0,mañana
0.0,0.0,0.0,mañana
1.0,0.0,0.0,mañana
4.0,0.0,1.0,mañana
10.0,0.0,1.0,mañana
12.0,0.0,1.0,mañana
10.0,0.0,1.0,mañana
-9.0,0.0,1.0,mañana
0.0,0.0,1.0,mañana
-8.0,0.0,1.0,mañana
20.0,1.0,1.0,mañana
-2.0,0.0,1.0,mañana
-11.0,0.0,1.0,mañana
-1.0,0.0,1.0,mañana
-2.0,0.0,1.0,mañana
-14.0,0.0,1.0,mañana
-10.0,0.0,0.0,mañana
-4.0,0.0,0.0,mañana
-1.0,0.0,0.0,mañana
4.0,0.0,0.0,mañana
-8.0,0.0,0.0,mañana
3.0,0.0,0.0,mañana
26.0,1.0,0.0,mañana
-13.0,0.0,0.0,mañana
4.0,0.0,0.0,mañana
-2.0,0.0,0.0,mañana
-5.0,0.0,0.0,mañana
-12.0,0.0,1.0,mañana
8.0,0.0,1.0,mañana
92.0,1.0,1.0,mañana
-4.0,0.0,1.0,mañana
32.0,1.0,1.0,mañana
-1.0,0.0,1.0,mañana
-5.0,0.0,1.0,mañana
1.0,0.0,1.0,mañana
10.0,0.0,1.0,mañana
-9.0,0.0,1.0,mañana
-3.0,0.0,1.0,mañana
-10.0,0.0,1.0,mañana
-3.0,0.0,0.0,tarde
-11.0,0.0,0.0,tarde
1.0,0.0,0.0,tarde
4.0,0.0,0.0,tarde
2.0,0.0,0.0,tarde
-5.0,0.0,0.0,tarde
-8.0,0.0,0.0,tarde
-3.0,0.0,0.0,tarde
-10.0,0.0,0.0,tarde
15.0,0.0,0.0,tarde
-5.0,0.0,0.0,tarde
16.0,1.0,0.0,tarde
24.0,1.0,0.0,tarde
31.0,1.0,0.0,tarde
65.0,1.0,1.0,tarde
2.0,0.0,1.0,tarde
7.0,0.0,1.0,tarde
117.0,1.0,1.0,tarde
1.0,0.0,1.0,tarde
102.0,1.0,1.0,tarde
-4.0,0.0,1.0,tarde
3.0,0.0,0.0,noche
-12.0,0.0,0.0,noche
15.0,0.0,0.0,noche
6.0,0.0,0.0,noche
-11.0,0.0,0.0,noche
3.0,0.0,0.0,noche
-7.0,0.0,0.0,noche
-11.0,0.0,0.0,noche
36.0,1.0,0.0,noche
-6.0,0.0,0.0,noche
1.0,0.0,0.0,noche
75.0,1.0,0.0,noche
-3.0,0.0,0.0,noche
20.0,1.0,1.0,noche
27.0,1.0,1.0,noche
101.0,1.0,1.0,noche
89.0,1.0,1.0,noche
101.0,1.0,1.0,noche
-7.0,0.0,1.0,noche
22.0,1.0,1.0,noche
-5.0,0.0,1.0,noche
-4.0,0.0,1.0,noche
-11.0,0.0,1.0,noche
-3.0,0.0,0.0,mañana
-13.0,0.0,0.0,mañana
-2.0,0.0,0.0,mañana
3.0,0.0,0.0,mañana
17.0,1.0,0.0,mañana
2.0,0.0,0.0,mañana
0.0,0.0,0.0,mañana
0.0,0.0,0.0,mañana
-2.0,0.0,0.0,mañana
12.0,0.0,0.0,mañana
-2.0,0.0,0.0,mañana
49.0,1.0,0.0,mañana
1.0,0.0,0.0,mañana
-5.0,0.0,0.0,mañana
0.0,0.0,1.0,mañana
-9.0,0.0,1.0,mañana
27.0,1.0,1.0,mañana
34.0,1.0,1.0,mañana
25.0,1.0,1.0,tarde
3.0,0.0,1.0,mañana
57.0,1.0,1.0,mañana
15.0,0.0,1.0,mañana
7.0,0.0,1.0,mañana
2.0,0.0,1.0,mañana
-3.0,0.0,1.0,mañana
-3.0,0.0,1.0,mañana
10.0,0.0,1.0,mañana
0.0,0.0,1.0,mañana
-9.0,0.0,1.0,mañana
67.0,1.0,1.0,mañana
11.0,0.0,0.0,noche
8.0,0.0,0.0,noche
76.0,1.0,0.0,noche
47.0,1.0,0.0,noche
2.0,0.0,0.0,noche
64.0,1.0,0.0,noche
5.0,0.0,0.0,noche
14.0,0.0,0.0,noche
32.0,1.0,0.0,noche
57.0,1.0,0.0,noche
13.0,0.0,0.0,noche
33.0,1.0,0.0,noche
-6.0,0.0,0.0,noche
19.0,1.0,0.0,noche
77.0,1.0,1.0,noche
5.0,0.0,1.0,noche
74.0,1.0,1.0,noche
104.0,1.0,1.0,noche
56.0,1.0,1.0,noche
36.0,1.0,1.0,noche
3.0,0.0,1.0,noche
8.0,0.0,1.0,noche
12.0,0.0,1.0,noche
14.0,0.0,1.0,noche
9.0,0.0,1.0,noche
9.0,0.0,1.0,noche
52.0,1.0,1.0,noche
125.0,1.0,1.0,noche
9.0,0.0,0.0,tarde
-3.0,0.0,0.0,tarde
29.0,1.0,0.0,tarde
10.0,0.0,0.0,tarde
2.0,0.0,0.0,tarde
9.0,0.0,0.0,tarde
28.0,1.0,1.0,tarde
47.0,1.0,1.0,tarde
-8.0,0.0,1.0,tarde
4.0,0.0,1.0,tarde
6.0,0.0,1.0,tarde
3.0,0.0,1.0,tarde
100.0,1.0,0.0,mañana
106.0,1.0,0.0,mañana
12.0,0.0,0.0,mañana
48.0,1.0,0.0,mañana
20.0,1.0,0.0,mañana
-4.0,0.0,0.0,mañana
29.0,1.0,0.0,mañana
15.0,0.0,0.0,mañana
5.0,0.0,0.0,mañana
9.0,0.0,0.0,mañana
0.0,0.0,0.0,mañana
8.0,0.0,1.0,mañana
22.0,1.0,1.0,mañana
87.0,1.0,1.0,mañana
35.0,1.0,1.0,mañana
7.0,0.0,1.0,mañana
51.0,1.0,1.0,mañana
92.0,1.0,1.0,mañana
41.0,1.0,1.0,mañana
25.0,1.0,1.0,mañana
30.0,1.0,1.0,mañana
4.0,0.0,1.0,mañana
-9.0,0.0,1.0,mañana
-11.0,0.0,1.0,mañana
-11.0,0.0,1.0,mañana
0.0,0.0,1.0,mañana
-7.0,0.0,1.0,mañana
-2.0,0.0,1.0,mañana
5.0,0.0,0.0,tarde
29.0,1.0,0.0,tarde
26.0,1.0,0.0,tarde
2.0,0.0,0.0,tarde
5.0,0.0,0.0,tarde
84.0,1.0,0.0,tarde
20.0,1.0,0.0,tarde
24.0,1.0,0.0,tarde
18.0,1.0,0.0,tarde
3.0,0.0,0.0,tarde
16.0,1.0,0.0,tarde
20.0,1.0,0.0,tarde
21.0,1.0,0.0,tarde
12.0,0.0,0.0,tarde
11.0,0.0,1.0,tarde
19.0,1.0,1.0,tarde
16.0,1.0,1.0,tarde
5.0,0.0,1.0,tarde
42.0,1.0,1.0,tarde
63.0,1.0,1.0,tarde
35.0,1.0,1.0,tarde
-1.0,0.0,1.0,tarde
50.0,1.0,1.0,tarde
1.0,0.0,1.0,tarde
-7.0,0.0,1.0,tarde
0.0,0.0,1.0,tarde
31.0,1.0,1.0,tarde
14.0,0.0,1.0,tarde
11.0,0.0,1.0,tarde
33.0,1.0,1.0,tarde
42.0,1.0,1.0,tarde
5.0,0.0,0.0,noche
6.0,0.0,0.0,noche
-6.0,0.0,0.0,noche
-12.0,0.0,0.0,noche
-6.0,0.0,0.0,noche
-2.0,0.0,1.0,noche
17.0,1.0,1.0,noche
0.0,0.0,1.0,noche
3.0,0.0,1.0,noche
-6.0,0.0,1.0,noche
-13.0,0.0,1.0,noche
-4.0,0.0,1.0,noche
-1.0,0.0,0.0,tarde
-14.0,0.0,0.0,tarde
-7.0,0.0,0.0,tarde
0.0,0.0,0.0,tarde
5.0,0.0,0.0,tarde
0.0,0.0,0.0,tarde
-3.0,0.0,0.0,tarde
10.0,0.0,0.0,tarde
14.0,0.0,0.0,tarde
13.0,0.0,0.0,tarde
84.0,1.0,1.0,tarde
11.0,0.0,1.0,tarde
29.0,1.0,1.0,tarde
0.0,0.0,1.0,tarde
21.0,1.0,1.0,tarde
-1.0,0.0,1.0,tarde
7.0,0.0,1.0,tarde
20.0,1.0,1.0,tarde
10.0,0.0,1.0,tarde
11.0,0.0,1.0,tarde
-1.0,0.0,1.0,tarde
1.0,0.0,1.0,tarde
12.0,0.0,0.0,tarde
-2.0,0.0,0.0,tarde
13.0,0.0,0.0,tarde
0.0,0.0,0.0,tarde
1.0,0.0,0.0,tarde
41.0,1.0,0.0,tarde
21.0,1.0,0.0,tarde
6.0,0.0,0.0,tarde
42.0,1.0,1.0,tarde
7.0,0.0,1.0,tarde
8.0,0.0,1.0,tarde
9.0,0.0,1.0,tarde
32.0,1.0,1.0,tarde
-2.0,0.0,1.0,tarde
5.0,0.0,1.0,tarde
7.0,0.0,1.0,tarde
10.0,0.0,1.0,tarde
1.0,0.0,1.0,tarde
-9.0,0.0,0.0,mañana
-5.0,0.0,0.0,mañana
-4.0,0.0,0.0,mañana
-4.0,0.0,0.0,mañana
-3.0,0.0,0.0,mañana
-1.0,0.0,0.0,mañana
5.0,0.0,0.0,mañana
-5.0,0.0,0.0,mañana
-11.0,0.0,0.0,mañana
-4.0,0.0,0.0,mañana
-3.0,0.0,0.0,mañana
-7.0,0.0,0.0,mañana
-3.0,0.0,0.0,mañana
-5.0,0.0,1.0,mañana
-7.0,0.0,1.0,mañana
-1.0,0.0,1.0,mañana
8.0,0.0,1.0,mañana
1.0,0.0,1.0,mañana
-3.0,0.0,1.0,mañana
-3.0,0.0,1.0,mañana
-6.0,0.0,1.0,mañana
-1.0,0.0,1.0,mañana
-8.0,0.0,1.0,mañana
0.0,0.0,1.0,mañana
-2.0,0.0,1.0,mañana
-3.0,0.0,1.0,mañana
3.0,0.0,1.0,mañana
-11.0,0.0,1.0,mañana
-6.0,0.0,1.0,mañana
-11.0,0.0,1.0,mañana
4.0,0.0,0.0,tarde
-3.0,0.0,0.0,tarde
-5.0,0.0,0.0,tarde
-6.0,0.0,0.0,mañana
0.0,0.0,0.0,tarde
-4.0,0.0,0.0,tarde
-8.0,0.0,0.0,mañana
-3.0,0.0,0.0,tarde
1.0,0.0,0.0,tarde
-7.0,0.0,0.0,mañana
0.0,0.0,0.0,tarde
-2.0,0.0,1.0,tarde
-2.0,0.0,1.0,tarde
11.0,0.0,1.0,tarde
-1.0,0.0,1.0,tarde
151.0,1.0,1.0,tarde
23.0,1.0,1.0,tarde
5.0,0.0,1.0,tarde
-4.0,0.0,1.0,tarde
-5.0,0.0,1.0,tarde
-6.0,0.0,1.0,mañana
2.0,0.0,1.0,tarde
1.0,0.0,1.0,tarde
-5.0,0.0,1.0,tarde
-7.0,0.0,1.0,mañana
1.0,0.0,1.0,tarde
-2.0,0.0,1.0,tarde
-4.0,0.0,0.0,noche
-2.0,0.0,0.0,noche
1.0,0.0,0.0,noche
-8.0,0.0,0.0,noche
-12.0,0.0,0.0,noche
-1.0,0.0,0.0,noche
-2.0,0.0,0.0,noche
-7.0,0.0,0.0,noche
-13.0,0.0,0.0,noche
5.0,0.0,0.0,noche
11.0,0.0,0.0,noche
-8.0,0.0,0.0,noche
-8.0,0.0,0.0,noche
-4.0,0.0,0.0,noche
2.0,0.0,1.0,noche
-9.0,0.0,1.0,noche
-5.0,0.0,1.0,noche
4.0,0.0,1.0,noche
14.0,0.0,1.0,noche
0.0,0.0,1.0,noche
0.0,0.0,1.0,noche
-3.0,0.0,1.0,noche
3.0,0.0,1.0,noche
-8.0,0.0,1.0,noche
3.0,0.0,1.0,noche
-5.0,0.0,1.0,noche
-5.0,0.0,1.0,noche
-5.0,0.0,1.0,noche
1.0,0.0,1.0,noche
-10.0,0.0,1.0,noche
-1.0,0.0,0.0,noche
-12.0,0.0,0.0,noche
-10.0,0.0,0.0,noche
0.0,0.0,0.0,noche
-10.0,0.0,0.0,noche
9.0,0.0,0.0,noche
-1.0,0.0,0.0,noche
4.0,0.0,0.0,noche
8.0,0.0,0.0,noche
-9.0,0.0,0.0,noche
16.0,1.0,0.0,noche
14.0,0.0,1.0,noche
-2.0,0.0,1.0,noche
-5.0,0.0,1.0,noche
-11.0,0.0,1.0,noche
3.0,0.0,1.0,noche
-4.0,0.0,1.0,noche
3.0,0.0,1.0,noche
-9.0,0.0,1.0,noche
2.0,0.0,1.0,noche
-12.0,0.0,1.0,noche
-10.0,0.0,1.0,noche
0.0,0.0,1.0,noche
-4.0,0.0,1.0,noche
-8.0,0.0,1.0,noche
-8.0,0.0,1.0,noche
6.0,0.0,0.0,noche
-14.0,0.0,0.0,noche
10.0,0.0,0.0,noche
2.0,0.0,0.0,noche
0.0,0.0,0.0,noche
0.0,0.0,0.0,noche
-3.0,0.0,0.0,noche
8.0,0.0,0.0,noche
-2.0,0.0,0.0,noche
24.0,1.0,0.0,noche
-5.0,0.0,0.0,noche
-11.0,0.0,0.0,noche
3.0,0.0,0.0,noche
-4.0,0.0,1.0,noche
-5.0,0.0,1.0,noche
1.0,0.0,1.0,noche
1.0,0.0,1.0,noche
-2.0,0.0,1.0,noche
8.0,0.0,1.0,noche
2.0,0.0,1.0,noche
-5.0,0.0,1.0,noche
1.0,0.0,1.0,noche
3.0,0.0,1.0,noche
-8.0,0.0,1.0,noche
-6.0,0.0,1.0,noche
-7.0,0.0,1.0,noche
-1.0,0.0,1.0,noche
4.0,0.0,1.0,noche
-4.0,0.0,1.0,noche
-2.0,0.0,1.0,noche
17.0,1.0,1.0,mañana
-9.0,0.0,0.0,noche
-6.0,0.0,0.0,noche
-6.0,0.0,0.0,noche
-2.0,0.0,0.0,noche
0.0,0.0,0.0,noche
7.0,0.0,0.0,noche
-12.0,0.0,0.0,noche
-8.0,0.0,0.0,noche
1.0,0.0,0.0,noche
-3.0,0.0,0.0,noche
-7.0,0.0,0.0,noche
-2.0,0.0,0.0,noche
-1.0,0.0,0.0,noche
1.0,0.0,0.0,noche
4.0,0.0,1.0,noche
-4.0,0.0,1.0,noche
-6.0,0.0,1.0,noche
5.0,0.0,1.0,noche
0.0,0.0,1.0,noche
1.0,0.0,1.0,noche
-1.0,0.0,1.0,noche
5.0,0.0,1.0,noche
-2.0,0.0,1.0,noche
0.0,0.0,1.0,noche
8.0,0.0,1.0,noche
2.0,0.0,1.0,noche
-4.0,0.0,1.0,noche
-7.0,0.0,1.0,noche
-3.0,0.0,1.0,noche
-7.0,0.0,1.0,noche
-11.0,0.0,0.0,mañana
-7.0,0.0,0.0,mañana
-3.0,0.0,0.0,mañana
-12.0,0.0,0.0,mañana
-12.0,0.0,0.0,mañana
0.0,0.0,0.0,mañana
-9.0,0.0,0.0,mañana
-13.0,0.0,0.0,mañana
-7.0,0.0,0.0,mañana
-9.0,0.0,0.0,mañana
-10.0,0.0,0.0,mañana
-4.0,0.0,0.0,mañana
-7.0,0.0,0.0,mañana
-4.0,0.0,1.0,mañana
-6.0,0.0,1.0,mañana
8.0,0.0,1.0,mañana
-10.0,0.0,1.0,mañana
9.0,0.0,1.0,mañana
0.0,0.0,1.0,mañana
0.0,0.0,1.0,mañana
-9.0,0.0,1.0,mañana
4.0,0.0,1.0,mañana
-13.0,0.0,1.0,mañana
-5.0,0.0,1.0,mañana
-1.0,0.0,1.0,mañana
14.0,0.0,0.0,tarde
13.0,0.0,0.0,tarde
2.0,0.0,0.0,tarde
7.0,0.0,0.0,tarde
14.0,0.0,0.0,tarde
-4.0,0.0,0.0,tarde
38.0,1.0,0.0,tarde
4.0,0.0,0.0,tarde
20.0,1.0,0.0,tarde
10.0,0.0,0.0,tarde
-7.0,0.0,0.0,tarde
14.0,0.0,0.0,tarde
-1.0,0.0,0.0,tarde
11.0,0.0,0.0,tarde
1.0,0.0,1.0,tarde
46.0,1.0,1.0,tarde
21.0,1.0,1.0,tarde
0.0,0.0,1.0,tarde
32.0,1.0,1.0,tarde
7.0,0.0,1.0,tarde
55.0,1.0,1.0,tarde
116.0,1.0,1.0,tarde
19.0,1.0,1.0,tarde
-4.0,0.0,1.0,tarde
-2.0,0.0,1.0,tarde
30.0,1.0,1.0,tarde
-2.0,0.0,1.0,tarde
-5.0,0.0,1.0,tarde
23.0,1.0,1.0,tarde
46.0,1.0,1.0,tarde
-6.0,0.0,1.0,tarde
27.0,1.0,0.0,tarde
15.0,0.0,0.0,tarde
5.0,0.0,0.0,tarde
7.0,0.0,0.0,tarde
15.0,0.0,0.0,tarde
3.0,0.0,0.0,tarde
22.0,1.0,0.0,tarde
15.0,0.0,0.0,tarde
40.0,1.0,1.0,tarde
3.0,0.0,1.0,tarde
9.0,0.0,1.0,tarde
34.0,1.0,1.0,tarde
5.0,0.0,1.0,tarde
-2.0,0.0,1.0,tarde
6.0,0.0,1.0,tarde
9.0,0.0,1.0,tarde
34.0,1.0,1.0,tarde
9.0,0.0,1.0,tarde
19.0,1.0,1.0,noche
14.0,0.0,1.0,noche
73.0,1.0,1.0,noche
-3.0,0.0,1.0,noche
4.0,0.0,1.0,noche
8.0,0.0,1.0,noche
20.0,1.0,1.0,noche
26.0,1.0,0.0,tarde
-6.0,0.0,0.0,tarde
11.0,0.0,0.0,tarde
-4.0,0.0,0.0,tarde
-10.0,0.0,0.0,tarde
13.0,0.0,0.0,tarde
2.0,0.0,0.0,tarde
-5.0,0.0,0.0,tarde
13.0,0.0,0.0,tarde
21.0,1.0,0.0,tarde
0.0,0.0,0.0,tarde
1.0,0.0,0.0,tarde
8.0,0.0,0.0,tarde
8.0,0.0,0.0,tarde
6.0,0.0,1.0,tarde
4.0,0.0,1.0,tarde
-1.0,0.0,1.0,tarde
-4.0,0.0,1.0,tarde
3.0,0.0,1.0,tarde
15.0,0.0,1.0,tarde
24.0,1.0,1.0,tarde
20.0,1.0,1.0,tarde
64.0,1.0,1.0,tarde
-4.0,0.0,1.0,tarde
5.0,0.0,1.0,tarde
12.0,0.0,1.0,tarde
12.0,0.0,1.0,tarde
-3.0,0.0,1.0,tarde
-5.0,0.0,1.0,tarde
-6.0,0.0,1.0,tarde
15.0,0.0,1.0,tarde
-3.0,0.0,0.0,tarde
6.0,0.0,0.0,tarde
0.0,0.0,0.0,tarde
1.0,0.0,0.0,tarde
-7.0,0.0,0.0,tarde
-3.0,0.0,0.0,tarde
66.0,1.0,0.0,tarde
12.0,0.0,0.0,tarde
82.0,1.0,0.0,tarde
59.0,1.0,0.0,tarde
6.0,0.0,0.0,tarde
8.0,0.0,0.0,tarde
13.0,0.0,1.0,tarde
1.0,0.0,1.0,tarde
14.0,0.0,1.0,tarde
40.0,1.0,1.0,tarde
19.0,1.0,1.0,tarde
26.0,1.0,1.0,tarde
-4.0,0.0,1.0,tarde
-5.0,0.0,1.0,tarde
0.0,0.0,1.0,tarde
-1.0,0.0,1.0,tarde
-9.0,0.0,1.0,tarde
0.0,0.0,1.0,tarde
-4.0,0.0,1.0,tarde
46.0,1.0,1.0,noche
33.0,1.0,1.0,noche
64.0,1.0,1.0,noche
59.0,1.0,1.0,noche
3.0,0.0,1.0,noche
-7.0,0.0,0.0,mañana
0.0,0.0,0.0,mañana
-12.0,0.0,0.0,mañana
0.0,0.0,0.0,mañana
1.0,0.0,0.0,mañana
8.0,0.0,0.0,mañana
5.0,0.0,0.0,mañana
7.0,0.0,0.0,mañana
12.0,0.0,0.0,mañana
5.0,0.0,0.0,mañana
1.0,0.0,0.0,mañana
1.0,0.0,0.0,mañana
7.0,0.0,0.0,mañana
1.0,0.0,0.0,mañana
12.0,0.0,1.0,mañana
12.0,0.0,1.0,mañana
11.0,0.0,1.0,mañana
17.0,1.0,1.0,mañana
0.0,0.0,1.0,mañana
72.0,1.0,1.0,mañana
27.0,1.0,1.0,mañana
16.0,1.0,1.0,mañana
-2.0,0.0,1.0,mañana
19.0,1.0,1.0,mañana
1.0,0.0,1.0,mañana
0.0,0.0,1.0,mañana
-12.0,0.0,1.0,mañana
33.0,1.0,1.0,mañana
-3.0,0.0,1.0,mañana
-5.0,0.0,1.0,mañana
-8.0,0.0,1.0,mañana
54.0,1.0,0.0,tarde
24.0,1.0,0.0,tarde
29.0,1.0,0.0,tarde
25.0,1.0,0.0,tarde
5.0,0.0,0.0,tarde
33.0,1.0,0.0,tarde
21.0,1.0,0.0,tarde
60.0,1.0,1.0,tarde
102.0,1.0,1.0,tarde
151.0,1.0,1.0,tarde
47.0,1.0,1.0,tarde
21.0,1.0,1.0,tarde
4.0,0.0,1.0,tarde
45.0,1.0,1.0,tarde
14.0,0.0,1.0,tarde
46.0,1.0,1.0,tarde
39.0,1.0,1.0,tarde
19.0,1.0,1.0,tarde
24.0,1.0,1.0,tarde
-1.0,0.0,1.0,tarde
9.0,0.0,0.0,tarde
6.0,0.0,0.0,tarde
-3.0,0.0,0.0,tarde
6.0,0.0,0.0,tarde
-5.0,0.0,0.0,tarde
-9.0,0.0,0.0,tarde
-6.0,0.0,0.0,tarde
-3.0,0.0,0.0,tarde
-5.0,0.0,0.0,tarde
3.0,0.0,0.0,tarde
0.0,0.0,0.0,tarde
3.0,0.0,0.0,tarde
-12.0,0.0,0.0,tarde
3.0,0.0,0.0,tarde
10.0,0.0,1.0,tarde
-4.0,0.0,1.0,tarde
7.0,0.0,1.0,tarde
-6.0,0.0,1.0,tarde
1.0,0.0,1.0,tarde
22.0,1.0,1.0,tarde
18.0,1.0,1.0,tarde
8.0,0.0,1.0,tarde
-6.0,0.0,1.0,tarde
-8.0,0.0,1.0,tarde
-8.0,0.0,1.0,tarde
-2.0,0.0,1.0,tarde
0.0,0.0,1.0,tarde
0.0,0.0,1.0,tarde
3.0,0.0,1.0,tarde
-2.0,0.0,1.0,tarde
22.0,1.0,1.0,tarde
4.0,0.0,0.0,noche
-9.0,0.0,0.0,noche
